mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.00954122543334961,0.0006592396653944932,2.288758420944214,0.04657272075733937,manhattan,7,2,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.0759493670886076,0.06598984771573604,0.06217616580310881,0.07556675062972293,0.06683804627249357,0.06930403550193379,0.005500063684613268,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.010293722152709961,0.003532454184505012,2.24818754196167,0.011471846918057953,manhattan,9,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.04851752021563342,0.01634877384196185,0.01652892561983471,0.04891304347826087,0.03305785123966942,0.03267322287907205,0.014436394567334363,46,0.07055630936227951,0.08748317631224764,0.09395973154362416,0.09029649595687332,0.07452574525745258,0.08336429168649545,0.009159130161410626
0.008797073364257812,0.00040062048144050337,2.3253981113433837,0.03724975755110724,manhattan,9,1,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.06824146981627296,0.016129032258064516,0.0273972602739726,0.058666666666666666,0.0481283422459893,0.04371255425219321,0.019348549628625707,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009998893737792969,0.0006340733500519809,2.2924026966094972,0.027770183054598264,manhattan,9,2,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.04851752021563342,0.01634877384196185,0.01652892561983471,0.04891304347826087,0.03305785123966942,0.03267322287907205,0.014436394567334363,46,0.07055630936227951,0.08748317631224764,0.09395973154362416,0.09029649595687332,0.07452574525745258,0.08336429168649545,0.009159130161410626
0.010694360733032227,0.0023129235815730637,2.3188798427581787,0.054102726910418175,manhattan,9,2,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.06824146981627296,0.016129032258064516,0.0273972602739726,0.058666666666666666,0.0481283422459893,0.04371255425219321,0.019348549628625707,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009775257110595703,0.007318583438054616,2.281380033493042,0.018989489830323694,manhattan,11,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.04395604395604396,0.01662049861495845,0.005633802816901409,0.03287671232876712,0.016853932584269662,0.023188198060188122,0.013539461727604127,55,0.051175656984785614,0.05394190871369295,0.0497581202487906,0.05121107266435986,0.04030576789437109,0.049278505301200023,0.004686606012482645
0.009653568267822266,0.005797498076833969,2.315940427780151,0.06214644201214295,manhattan,11,1,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.06933333333333333,0.01639344262295082,0.01680672268907563,0.0431266846361186,0.03287671232876712,0.035707379122049104,0.01961645494024635,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009993791580200195,0.0006348229274079784,2.302201843261719,0.05543610406090503,manhattan,11,2,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.04395604395604396,0.01662049861495845,0.005633802816901409,0.03287671232876712,0.016853932584269662,0.023188198060188122,0.013539461727604127,55,0.051175656984785614,0.05394190871369295,0.0497581202487906,0.05121107266435986,0.04030576789437109,0.049278505301200023,0.004686606012482645
0.009796333312988282,0.0007481928057877588,2.2686007022857666,0.0510861856434436,manhattan,11,2,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.06933333333333333,0.01639344262295082,0.01680672268907563,0.0431266846361186,0.03287671232876712,0.035707379122049104,0.01961645494024635,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006993341445922852,0.003518704188507516,2.2628915309906006,0.0525393961159113,manhattan,15,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.0111731843575419,0.0056657223796034,0.0113314447592068,0.027777777777777776,0.005698005698005698,0.012329226994427116,0.008116219746986548,70,0.022566995768688293,0.028109627547434995,0.0322354590049054,0.03361344537815126,0.02949438202247191,0.029203981944330364,0.003846160428012566
0.011175060272216797,0.0072623456002087194,2.257488965988159,0.03182016337074787,manhattan,15,1,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.022222222222222223,0.0056022408963585435,0.0113314447592068,0.027700831024930747,0.011235955056179775,0.015618538791779619,0.008093242359280349,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.005999565124511719,0.004898624817355465,2.3506582260131834,0.048027102487588215,manhattan,15,2,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.0111731843575419,0.0056657223796034,0.0113314447592068,0.027777777777777776,0.005698005698005698,0.012329226994427116,0.008116219746986548,70,0.022566995768688293,0.028109627547434995,0.0322354590049054,0.03361344537815126,0.02949438202247191,0.029203981944330364,0.003846160428012566
0.009796905517578124,0.0014703353946876078,2.3376698970794676,0.03721093298604003,manhattan,15,2,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.022222222222222223,0.0056022408963585435,0.0113314447592068,0.027700831024930747,0.011235955056179775,0.015618538791779619,0.008093242359280349,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.010455751419067382,0.005119355101869456,2.2654385566711426,0.03559188600316131,minkowski,3,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.16149068322981366,0.08536585365853659,0.10504201680672269,0.11040339702760085,0.11789473684210526,0.11603933751295581,0.02515088401540377,7,0.3987603305785124,0.43073811931243683,0.4124872057318321,0.4104401228249744,0.38409209837781266,0.4073035753651137,0.015476727685021396
0.01039900779724121,0.0014975745623652613,2.3924015522003175,0.14371626723161673,minkowski,3,1,distance,"{'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.16962524654832348,0.09523809523809523,0.11267605633802817,0.11860940695296524,0.1272365805168986,0.12467707711886214,0.024796708523126088,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006396198272705078,0.0052736492513385256,0.424404239654541,0.011889141841729308,minkowski,3,2,uniform,"{'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.15071283095723015,0.0743801652892562,0.11715481171548117,0.09663865546218488,0.11691022964509394,0.11115933861384926,0.025286577591896533,10,0.40615384615384614,0.4204143506821627,0.39546858908341914,0.40380761523046094,0.38357588357588357,0.40188405694515444,0.0121790837286528
0.007389211654663086,0.004481673012294731,0.4336059093475342,0.012521429698031085,minkowski,3,2,distance,"{'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.15619047619047619,0.08316831683168317,0.12277227722772277,0.11313131313131314,0.12941176470588237,0.12093482961741553,0.023687125680601374,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009146165847778321,0.001222586133122475,2.319249677658081,0.03994685579663071,minkowski,5,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.08801955990220049,0.05867970660146699,0.06565656565656566,0.07281553398058252,0.07389162561576355,0.07181259835131584,0.009781241446837962,19,0.20450395617772368,0.2265717674970344,0.2200841852074564,0.20413122721749696,0.20861127956337175,0.21278048313261663,0.008991511253847808
0.008992671966552734,0.0006304582871681006,2.3039997577667237,0.058883841593186145,minkowski,5,1,distance,"{'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.10114942528735632,0.07962529274004684,0.07228915662650602,0.09026128266033254,0.0892018779342723,0.0865054070497028,0.009851523496267554,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007794046401977539,0.003916338355315357,0.4242893695831299,0.005843606924249395,minkowski,5,2,uniform,"{'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.1070559610705596,0.054455445544554455,0.07481296758104738,0.03535353535353535,0.08653846153846154,0.07164327421763166,0.024893125769190116,22,0.18046971569839307,0.22989874925550924,0.2091346153846154,0.20253164556962025,0.19413919413919414,0.20323478400946643,0.016414917281905483
0.007806825637817383,0.004024078719946497,0.4285105228424072,0.013662647469885261,minkowski,5,2,distance,"{'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.12698412698412698,0.07511737089201878,0.10672853828306264,0.06103286384976526,0.09502262443438914,0.09297710488867256,0.023191240830951757,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007794809341430664,0.0039671082537439395,2.2701923847198486,0.03797887523271597,minkowski,7,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.05851063829787234,0.03183023872679045,0.026881720430107527,0.061855670103092786,0.05851063829787234,0.04751778117114709,0.014961329255740377,31,0.12279555845852384,0.13125406107862247,0.13953488372093023,0.13793103448275862,0.13263979193758127,0.13283106593568328,0.005902301118455705
0.00957174301147461,0.002007644795290016,2.3204089164733888,0.02895160517236533,minkowski,7,1,distance,"{'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.0759493670886076,0.06598984771573604,0.06217616580310881,0.07556675062972293,0.06683804627249357,0.06930403550193379,0.005500063684613268,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.011421012878417968,0.0026125906305300875,0.43677644729614257,0.007589397244456029,minkowski,7,2,uniform,"{'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.05774278215223097,0.03183023872679045,0.032520325203252036,0.03655352480417755,0.042328042328042326,0.04019498264289867,0.009535247600658143,40,0.10949868073878628,0.12475633528265107,0.12345679012345678,0.14019292604501607,0.10796576695194207,0.12117409982837044,0.011751887548680154
0.01048450469970703,0.005381834856897344,0.44147238731384275,0.012615659287264361,minkowski,7,2,distance,"{'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.07881773399014778,0.061068702290076333,0.04603580562659847,0.05012531328320802,0.05513784461152882,0.05823707996031189,0.011453021601757978,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.010901212692260742,0.0016275373793784604,3.0219713687896728,0.0870089996468699,minkowski,9,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.04851752021563342,0.01634877384196185,0.01652892561983471,0.04891304347826087,0.03305785123966942,0.03267322287907205,0.014436394567334363,46,0.07055630936227951,0.08748317631224764,0.09395973154362416,0.09029649595687332,0.07452574525745258,0.08336429168649545,0.009159130161410626
0.010404872894287109,0.0004853117415007736,2.611778450012207,0.23680195911359275,minkowski,9,1,distance,"{'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.06824146981627296,0.016129032258064516,0.0273972602739726,0.058666666666666666,0.0481283422459893,0.04371255425219321,0.019348549628625707,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.008504724502563477,0.0027532049619306614,0.4406598567962646,0.005390819004296229,minkowski,9,2,uniform,"{'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.04336043360433604,0.03783783783783784,0.011142061281337047,0.04838709677419355,0.016574585635359115,0.03146040302661272,0.014854076440022304,49,0.0746775288526816,0.08507765023632681,0.08584842387659289,0.08282416836388323,0.05894448252227553,0.077474450770352,0.01007704362918262
0.011678791046142578,0.002084839529938766,0.4260396957397461,0.006869967299153951,minkowski,9,2,distance,"{'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.06788511749347259,0.02666666666666667,0.0215633423180593,0.057291666666666664,0.031746031746031744,0.0410305649781794,0.01820487467169708,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009595251083374024,0.0012023393450065626,2.357398796081543,0.06431684468211508,minkowski,11,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.04395604395604396,0.01662049861495845,0.005633802816901409,0.03287671232876712,0.016853932584269662,0.023188198060188122,0.013539461727604127,55,0.051175656984785614,0.05394190871369295,0.0497581202487906,0.05121107266435986,0.04030576789437109,0.049278505301200023,0.004686606012482645
0.00939640998840332,0.0010189124703937045,2.2106324672698974,0.017922276471865044,minkowski,11,1,distance,"{'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.06933333333333333,0.01639344262295082,0.01680672268907563,0.0431266846361186,0.03287671232876712,0.035707379122049104,0.01961645494024635,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.01182417869567871,0.004614261436772405,0.44817442893981935,0.016078322186250615,minkowski,11,2,uniform,"{'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.01662049861495845,0.022284122562674095,0.011235955056179775,0.027700831024930747,0.016853932584269662,0.018939067968602546,0.005603916203027057,58,0.044382801664355064,0.05259515570934256,0.04996530187369882,0.056668970283344854,0.047156726768377254,0.05015379125982371,0.00425981367689909
0.00919656753540039,0.0011645828423595167,0.4298008918762207,0.009621196231629546,minkowski,11,2,distance,"{'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.053763440860215055,0.01652892561983471,0.01662049861495845,0.03225806451612903,0.02717391304347826,0.029268968530923107,0.013679149181042896,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.011125612258911132,0.004372612474240583,2.33202805519104,0.051228711757184915,minkowski,15,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.0111731843575419,0.0056657223796034,0.0113314447592068,0.027777777777777776,0.005698005698005698,0.012329226994427116,0.008116219746986548,70,0.022566995768688293,0.028109627547434995,0.0322354590049054,0.03361344537815126,0.02949438202247191,0.029203981944330364,0.003846160428012566
0.013225030899047852,0.011265564318854806,2.2537771224975587,0.04178105220536297,minkowski,15,1,distance,"{'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.022222222222222223,0.0056022408963585435,0.0113314447592068,0.027700831024930747,0.011235955056179775,0.015618538791779619,0.008093242359280349,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.010481309890747071,0.0011578289758874397,0.44211268424987793,0.004751538051018328,minkowski,15,2,uniform,"{'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.01680672268907563,0.005698005698005698,0.011396011396011397,0.022598870056497175,0.005681818181818182,0.012436285604281616,0.006549629909321442,67,0.019801980198019802,0.02824858757062147,0.01276595744680851,0.03089887640449438,0.019815994338287332,0.022306279191646298,0.006521265626064554
0.009124517440795898,0.006197668158248381,0.45745482444763186,0.010496078928967142,minkowski,15,2,distance,"{'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.03305785123966942,0.0111731843575419,0.0113314447592068,0.027700831024930747,0.011142061281337047,0.018881074532537186,0.009540124833097336,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
